_id,job_source,job_com_info_com_name,job_com_info_creditNo,job_com_info_econKind,job_com_is_listed,job_com_stock_code,job_com_listed_relation,company_industry,company_scale,post_year,post_month,post_day,job_name,occupation_code1,occupation_code2,occupation_code3,min_job_num,max_job_num,job_city,job_district,job_com_info_location,job_work_mode,min_monthincm,max_monthincm,min_dayincm,max_dayincm,min_hourincm,max_hourincm,job_social_insurance,job_descrip,job_edu,job_collegetype,job_prof,job_profc1,job_profc2,job_profc3,job_profc4,job_profc5,job_profc6,job_profc7,job_profc8,job_profc9,job_profc10,job_profc11,job_profc12,job_skill,job_certi,job_experience,job_type,job_new,job_workday,job_workhr,ai_job,job_ai_skill,Unnamed: 55
69c0d81ba9fcc89dd2b05d9c,1,万鑫精工（湖南）股份有限公司,91430124394118238H,4,0,-8,,3,-9,2025,3,10,助理工程师,2-02-07,,,,,长沙,宁乡市,湖南省长沙市宁乡高新技术产业园区金沙东路158号,1,5000,8000,-9,-9,-9,-9,1,"1. 为客户提供产品外形尺寸图；
    2. 公司物料编码的申请，BOM表的建立；
    3. 为客户提供选型计算及产品型号的选择；
    4. 客户非标零件的建模及图纸绘制；
    5. 产线异常问题处理；
    6. 旧型号的改良与优化及新型号的开发设计。",6,0,1+机械设计,0,0,0,0,0,0,0,1,0,0,0,0,1、统招本科/机械设计相关专业;2、1年机械行业经验 ，变速箱减速机齿轮产品设计经验、机械制造工艺经验等优先;3、熟练使用二三维建模软件。 1、提供三餐（中/晚餐免费），免费提供良好的住宿环境;4、五险一金、项目奖金、员工生日party、全勤奖、节假日福利、图书室、健身房等。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d9d,1,长沙上游网络科技有限公司,914301005507083881,6,0,-8,,7,1,2025,3,10,java服务器开发工程师,2-02-10,,,,,长沙,岳麓区,长沙高新开发区麓龙路199号麓谷商务中心BCD座BCD栋908号,1,5000,10000,-9,-9,-9,-9,1,"1. 负责游戏服务器端开发；
    2. 跟前端开发人员及策划配合完成功能模块开发。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、熟悉Java编程语言，了解SpringBoot相关框架。2. 掌握Vue.js前端开发技术，了解现代前端开发流程。3. 具备良好的编程习惯，包括代码编写、版本控制（如svn）和测试。4. 思维敏捷，具有较强的学习能力和解决问题的能力。5. 良好的沟通能力和团队合作精神。6. 对技术有热情，愿意不断学习和探索新技术。7. 有相关项目经验者优先。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d9e,1,成都鸿源航空动力制造有限公司,9151012455106545XQ,4,0,-8,,3,-9,2025,3,10,切割工,6-18-02,,,,,成都,郫都区,崇州市经济开发区泗维路1519号,1,3000,4000,-9,-9,-9,-9,1,"1. 熟悉本岗位的工作要求，熟练掌握本岗位的操作技能和操作方法；
    2. 坚决服从车间主任的工作安排，依照指示进行生产，确保产品的生产进度及产品质量符合公司要求；
    3. 配合技术质检部门处理生产过程中出现的质量问题；
    4. 严格依照岗位操作规范进行操作；
    5. 正确规范的使用各种工具，仪器及设备，做好相关工具设施的日常维护保养工作。",4,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、职责：1,熟悉本岗位的工作要求，熟练掌握本岗位的操作技能和操作方法。            2,坚决服从车间主任的工作安排，依照指示进行生产，确保产品的生产进度及产品质量符合公司要求。            3,配合技术质检部门处理生产过程中出现的质量问题。            4,严格依照岗位操作规范进行操作。            5,正确规范的使用各种工具，仪器及设备，做好相关工具设施的日常维护保养工作。要求：           1.中技及以上的文化程度，获取得中级以上专业技术资格，相关工作经验特别优秀的可优先考虑。           2.具有数控设备设备操作经验。           3.有良好的工作习惯及工作质量。           4.忠于职守，品行端正，服从安排，做事严谨有条理，有良好的学习能力和务实的工作作风。招熟手，谢谢",1,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d9f,1,南京济拓信息系统有限公司,91320114067098946F,4,0,-8,,7,1,2025,3,10,软件工程师,2-02-10,,,,,南京,雨花台区,南京市雨花台区宁双路18号D幢6层,1,10000,15000,-9,-9,-9,-9,1,"1. C++、Qt程序开发；
    2. 根据需求独立设计并完成软件功能开发；
    3. 按照项目计划，配合项目经理完成开发任务；
    4. 开发文档的编写、维护，以及其他相关工作；
    5. 客户现场内网环境软件调试及部署（短期出差）。",5,-8,"1+电子信息,计算机,自动化,通信",0,0,0,0,0,0,0,1,0,0,0,0,1、计算机、自动化、通信、电子信息等相关专业大专及以上;2、三年及以上工作经验，个人能力突出者可适当放宽条件;3、熟悉C/C++语言，熟悉STL、多线程编程，CMake、qmake;4、熟悉Qt框架，对Qt的元对象系统、MVC模型、动画框架、事件机制有一定使用和了解;5、熟悉TCP/IP、HTTP协议、进程间通讯编程;6、熟悉数据结构、算法、设计模式;7、了解凝思等操作系统;8、了解达梦、mysql、sqlite等数据库;9、了解电网相关业务知识;10、有良好的自学能力，责任心强，有良好的团队协作精神。欢迎加入我们的团队，我们将为你提供以下,0,2,-9,0,5.0,37.5,0,0,
69c0d81ba9fcc89dd2b05da0,1,南京仁杰医院投资管理有限公司秦淮益牙口腔门诊部,91320104MA1NJLJCX9,4,0,-8,,17,-9,2025,3,10,口腔医师专家,2-05-01,,,,,南京,秦淮区,南京市秦淮区海福巷28号04幢106室、107室、108室,1,10000,11000,-9,-9,-9,-9,0,1. 特聘省口、市口退休医师兼职坐诊。,6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、特聘省口、市口退休医师兼职坐诊，待遇优厚！,1,4,2,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da1,1,南京恒道医药科技股份有限公司,913201135759262268,4,0,-8,,13,2,2025,3,10,药理、临床研究员,2-01-08,,,,,南京,栖霞区,南京市栖霞区仙林街道纬地路9号D3幢,1,6000,11000,-9,-9,-9,-9,1,"1. 负责对公司研发项目药效、药代、毒理相关文献资料的收集与分析；
    2. 负责药效、药代、毒理等试验设计、委托方的选择和洽谈、试验进度的跟踪；
    3. 负责撰写申报资料中药理毒理部分内容；
    4. 协助进行国内外科研院所、企业等合作单位的项目洽谈、沟通和评估；
    5. 完成领导交办的其他工作。",7,0,1+药理学、毒理学或药代动力学,0,0,0,0,0,0,0,0,0,1,0,0,1、要求药理学、毒理学或药代动力学等相关专业;2、从事相关领域工作1年以上;3、熟悉CFDA、GLP等临床前药理毒理研究法规和技术指导原则，具有良好的英文水平和较强的文献资料检索、分析、整理能力;4、责任心强、积极主动、良好的沟通协调能力、具备良好的团队合作精神。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da2,1,江苏林洋能源股份有限公司,913206006083861677,4,1,601222,,3,-9,2025,3,10,嵌入式软件开发,2-02-10,,,,,南京,建邺区,江苏省启东经济开发区林洋路666号,1,15000,30000,-9,-9,-9,-9,1,"1. 负责智能电表，集中器，通信终端等配用电网产品的软件设计、开发、调试；
    2. 按照公司规范和流程要求，参与完成各类产品嵌入式软件开发及功能调试验证，确保其按设计要求交付；
    3. 编写嵌入式需求规格说明、系统详细设计文档、软件测试文档等相关技术资料；
    4. 负责固件类外部支持工作，为采购、市场、质量、销售等提供技术支持。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、熟悉电力产品相关功能及标准，熟悉电能表应用及行业知识，DLMS协议、DL/T698.45协议;2、具备单片机嵌入式软件研发经验;3、精通C语言程序设计，并具备良好的编程习惯，能独立完成嵌入式产品软件设计和软件调试;4、熟练使用office工具，能够编写标准化软件产品文档。,0,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da3,1,南京土星信息科技有限公司,91320114MA1MYQX21D,4,0,-8,,3,-9,2025,3,10,产品总监/高级产品经理,2-02-10,2-06-07,2-02-34,,,南京,建邺区,南京市建邺区贤坤路60号6幢1606室,1,20000,40000,-9,-9,-9,-9,1,"1. 对电力市场进行市场调研及竞争对手分析，参与重点项目及新产品的研发、成本控制及市场推广；
    2. 负责产品的需求发现和分析，产品功能设计；
    3. 持续挖掘用户需求进行产品创新，合理规划产品发展与功能规划，协调推动产品功能实施；
    4. 进行产品开发进度管理，把控产品开发质量和效率。",6,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、211/985毕业或大厂工作经历，本科以上学历，有大型软件平台开发经历。,0,4,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da4,1,南京土星信息科技有限公司,91320114MA1MYQX21D,4,0,-8,,3,-9,2025,3,10,测试工程师,2-02-10,4-04-05,2-02-34,,,南京,建邺区,南京市建邺区贤坤路60号6幢1606室,1,14000,28000,-9,-9,-9,-9,1,"1. 按照测试管理流程，对公司产品进行测试，完成产品的质量保证和发布；
    2. 与产品，开发沟通，理解产品需求，并结合用户使用场景进行测试方案和测试用例的设计、讨论、完善和维护；
    3. 实施软件测试，完成对产品的测试，发现产品缺陷，提供缺陷调试和跟踪信息，帮助开发人员解决问题并进行验证；
    4. 对软件问题进行跟踪分析和报告，整理总结测试执行情况，编写测试报告；
    5. 总结测试过程中的问题，总结版本历史和遗留问题，为以后的测试提供关键依据。",6,0,1+计算机,0,0,0,0,0,0,0,1,0,0,0,0,1、• 计算机相关专业，本科及以上学历• 2年以上测试经验，有硬件测试经历者优先，• 熟悉软件测试流程，较强的分析理解问题的能力• 掌握至少1门语言，能够在测试工作中自己编写测试工具，来提高任务完成的准确性和效率• 有强烈责任心，做事认真细致，积极主动。具备良好的团队合作精神，沟通能力良好,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da5,1,南京瑞霞明州康复医院有限公司,91320106MA2104XN06,4,0,-8,,17,2,2025,3,10,ICU医师,2-05-01,,,,,南京,栖霞区,南京市栖霞区迈皋桥街道丁家庄和悦街5号,1,15000,20000,-9,-9,-9,-9,1,1. 负责ICU病区管床。,6,0,1+临床医学,0,0,0,0,0,0,0,0,0,1,0,0,1、全日制本科及以上学历，临床医学等相关专业;2、有ICU、急诊从业经历;3、证件齐全，可变更注册。,1,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da6,1,南京高新医院,523201116825259700,8,0,-8,,17,-9,2025,3,10,大内科主任,2-05-01,,,,,南京,浦口区,南京市高新区宁六路69号,1,18000,25000,-9,-9,-9,-9,1,"1. 从事综合内科的医疗管理工作；
    2. 按照医院要求，推进本科室的学科建设工作；
    3. 根据科室经营成果，合理分配科室人员的绩效奖金，调动人员积极性；
    4. 提升科室临床能力和医疗技术，在科室中推广前沿技术；
    5. 带教科室其他医生，评估下属员工的医疗技术和接诊能力差距，制定带教计划，提升下属员工的医疗技术和接诊能力；
    6. 做好团队管理工作，提升团队凝聚力和战斗力；
    7. 当医院接收到疑难或特殊病例时，积极参与院内或院际会诊，给予患者最适合的治疗；
    8. 做好医院交办的其他工作。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、内科副主任及以上职称;2、二级甲等以上医院背景;3、10年以上综合内科临床工作经验;4、熟悉综合内科常见病、多发病和疑难危重病。,1,4,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da7,1,-9,-9,-9,0,-8,,-9,-9,2025,3,10,展览展示设计师,4-08-08,2-09-06,,,,南京,玄武区,-9,1,12000,24000,-9,-9,-9,-9,1,"1. 负责展陈设计部门的日常管理，部门内部工作规划及人员配置；
    2. 热爱展陈设计，对设计拥有独立的思考，对设计创意及品质有追求；
    3. 具有独立与业主沟通及全流程展陈设计能力，参与及组织团队人员依据公司各项目的需求，完成相关设计工作（包含前期配合-展陈概念设计方案、投标-展陈设计方案、深化-深化设计方案、施工-展陈设计施工配合）；
    4. 具有项目落地经验、对部门内部各项目展陈设计进行整体把控，按时间节点，保质保量完成相关设计，严格按照国家设计规范，确保项目全流程不出现大的技术问题；
    5. 部门内部合理分工，团结协作，营造良好的团队氛围，打造高绩效团队。",6,0,1+环艺及空间设计,0,0,0,0,0,0,0,0,0,0,0,1,1、本科及以上学历，环艺及空间设计相关专业，5年以上展陈设计工作经验，2年上以上展陈设计团队管理经验;2、熟悉国家设计规范，熟练使用各类设计软件，有大型博物馆和展厅设计落地项目经验者优先考虑;3、具备良好的沟通表达能力、组织协调能力及团队管理能力;4、工作积极主动，抗压能力强，能够积极应对和解决工作中遇到的各种问题;5、具备较高的职业素养，有大局观。,0,4,-9,0,5.5,38.5,0,0,
69c0d81ba9fcc89dd2b05da8,1,江苏苏美达轻纺国际贸易有限公司,91320000134780516A,4,0,-8,,13,3,2025,3,10,内销服装业务员,4-01-02,,,,,南京,建邺区,江苏省南京市建邺区云龙山路68号,1,8000,12000,-9,-9,-9,-9,1,"1. 了解服装生产流程，熟悉从打样，报价，大货生产（包括跟进并督促面辅料供应商按时、按质供货）到出运的整个跟单过程；熟悉面料、辅料以及服装生产流程，工艺及质量要求；
    2. 负责理单，跟单，到出货的全过程；胜任与客户日常的工作联络，并将客户的相关意见及时、准确地翻译、传达到公司其他部门或工厂；
    3. 样品的确认；跟踪整个生产进度，控制成品质量，控制交货期；
    4. 熟悉国内服装跟单流程。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、本科及以上学历，英语六级以上，听说写熟练;2、1年以上服装行业的跟单经验;3、具备较强的沟通协调能力，能吃苦耐劳，适应出差;4、具备较强的责任心和原则性，有团队合作的精神。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05da9,1,南京和电科技有限公司,913201057971300041,4,0,-8,,13,1,2025,3,10,高级售前解决方案工程师（智慧EHS方向）,2-02-30,2-06-07,,,,南京,建邺区,南京市建邺区奥体大街68号2栋9层C区,1,18000,30000,-9,-9,-9,-9,1,"1. 以商机落地为目标，负责售前解决方案竞争力、业务/技术交流、产品演示、展会宣传等工作，推动项目落地；
    2. 负责项目需求调研，编写项目建议书、可研究报告、初步设计报告、总体方案等项目技术文字工作；
    3. 负责项目招投标工作，招投标材料撰写，方案汇报，和销售团队合作赢单；
    4. 负责项目/产品在解决方案落地期间的内外部的各项事务管理推进，遵循规范项目管理流程。",6,0,1+理工,0,0,0,0,0,0,1,1,0,0,0,0,1、理工类统招本科及以上学历，3个以上大型政企信息化项目/智慧园区/HSE系统/石化类数字工厂售前经历;2、了解政企客户的工作文化、思维方式、项目决策流程，熟悉政企文案编撰技巧，了解政策用语;3、拥有从商机挖掘、需求调研、需求沟通、方案规划、高层汇报、专家论证、项目招投标等全流程项目化运作经验;4、做事负责，自我驱动、善于学习，能承受较大的工作压力和频繁出差;5、熟练驾驶小型汽车，有注册安全工程师、项目经理证书、软件工程师、CCIE或相关证书者优先考虑。加分项有以下行业经验：计算机软件·石油/石化·化工,1,4,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05daa,1,天津智库广告有限公司,91120103589769778D,4,0,-8,,12,-9,2025,3,10,AE,2-06-07,,,,,天津,河东区,天津市河西区西南楼港云里23209212,1,6000,8000,-9,-9,-9,-9,1,"1. 全面负责客户项目的执行情况，掌握进度，确保项目按时、按质完成；
    2. 带动并追踪项目的进城，确保每一个项目在执行期内的良好运行；
    3. 协调好客户与公司各部门之间的工作配合情况并监督实施；
    4. 负责公司现有客户的日常沟通和协调等维护工作，准确理解客户的要求与意图；
    5. 负责客户资料的收集、整理、归档等工作。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、全面负责客户项目的执行情况，掌握进度，确保项目按时、按质完成;2、带动并追踪项目的进城，确保每一 个项目在执行期内的良好运行;3、协调好客户与公司各部门之间的工作配合情况并监督实施;4、负责公司现有客户的日常沟通和协调等维护工作，准确理.解客户的要求与意图;5、负责客户资料的收集、整理、归档等工作,0,2,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05dab,1,立正（天津）管理咨询有限公司,91120221MA0691RJ1D,4,0,-8,,12,-9,2025,3,10,VR开发工程师/Unity3D开发工程师,2-02-38,,,,,天津,西青区,天津市西青区中北镇万卉路3号新城市中心C座1105,1,5000,10000,-9,-9,-9,-9,1,"1. 负责公司VR产品的研发和维护工作；
    2. 负责公司基于Unity的Web3D项目的框架与功能开发；
    3. 负责虚拟仿真制作的推进与管理协调工作；
    4. 负责基于Unity的三维地图开发技术支持工作。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、精通C#，了解Python，有较好的面向对象编程基础，有成熟的Unity开发经验，熟练使用Unity3D.VisualStudio.Axue.Navicat Premium.SVN等开发管理工具;2、了解数据通讯及数据库存储方面的知识，如json.xml.MySql.TCP.UDP等相关知识;3、有基于Unity的HTC-VIVE VR(有Pico或GearVR为佳)和AR开发经验，熟悉Unity的各类插件，对VRTK.EasyAR.Vuforia.EasyTouch有较丰富使用经验;4、熟悉3D美术的制作流程与常用软件，熟悉U3D的材质光照系统;5、有基于Unity开发Android和Web3D的相关经验;6、有基于Unity的三维地图的开发经验，对三维GIS有一定的了解;7、有一定团队管理经验和对新技术探索精神者优先。,0,1,-9,0,-9.0,-9.0,1,0.01,
69c0d81ba9fcc89dd2b05dac,1,-9,-9,-9,0,-8,,-9,-9,2025,3,10,初高中英语老师,2-08-99,,,,,天津,南开区,-9,1,4000,9000,-9,-9,-9,-9,1,"1. 负责了解各个学生的情况，负责学生的英语教学，对其进行一对一形式的讲授；
    2. 根据教学计划，保质保量地完成各学期教学任务；
    3. 根据课程安排，认真备课，并做好每次课的课前准备工作；
    4. 课后与家长沟通，及时反馈学员的学习情况，并给予家长和孩子行之有效的教学指导；
    5. 认真完成学员期末各项考评工作，有效指导学员下学期的学习并予以及时追踪，确保孩子迈好学习英语的每一步；
    6. 积极参与教学部内或者总部组织的各项培训、讲座。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、具备高中英语教师资格证。2、最好有1-3年及以上行业从业经验。如果为应届毕业生,希望您具有踏实的学习态度和认真的工作精神。3、具有扎实的学科知识和清晰的表达能力,让您的学生在您的课堂受益匪浅。4、能独立完成预定教学授课和课后服务。5、可以因材施教的制定教学计划。6、有同理心，善于体察孩子情绪和行为动机。7、需要您有一颗热爱教学、以学生为本的初心。",1,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05dad,1,天津伍嘉联创科技发展股份有限公司,911201166630834172,4,0,-8,,3,-9,2025,3,10,非标设计工程师（机械）,2-02-07,,,,,天津,滨海新区,天津滨海高新区塘沽海洋科技园新北路4668号创新创业园30A号厂房一层局部和西二层,1,11000,13000,-9,-9,-9,-9,1,"1. 负责对非标自动化设备的结构设计，部件选型、绘制工程图及物料清单（BOM）的制定；
    2. 负责跟进处理生产、加工及装配调试过程中出现的各种技术问题，并作出优化和改善；
    3. 负责对装配、调试进行现场技术指导及人员培训；
    4. 根据客户要求制定非标自动化设备方案、规格书，并与客户进行技术沟通；
    5. 负责编写设备组装技术要求等相关技术文件；
    6. 负责组织协调软件，运动控制，与电气工程师配合项目工作；
    7. 负责执行上级安排的其他工作。",6,0,1+机械设计制造及其自动化、机械机械电子工程、机械工程、机械设计及理论,0,0,0,0,0,0,0,1,0,0,0,0,1、本科及以上学历，硕士研究生优先考虑;2、机械设计制造及其自动化专业（包括卓越计划、本科、硕士）;3、机械（硕士）;4、机械电子工程（硕士）、机械工程（硕士）、机械设计及理论（硕士）。3、熟练操作OFFICE、WPS等办公软件，最好有三维设计软件基础，熟悉SolidWorks者优先。,0,1,-9,0,5.0,45.0,0,0,
69c0d81ba9fcc89dd2b05dae,1,百禧百地科技(天津)有限公司,91120104MA06P48L2B,4,0,-8,,7,1,2025,3,10,销售内勤,4-01-02,,,,,天津,东丽区,天津市南开区南门外大街世纪花园14501A区,1,5000,7000,-9,-9,-9,-9,1,"1. 使用ERP系统，为客户做报价、录入订单、开票等工作；
    2. 与客户沟通，做好日常服务工作。",5,-8,-9,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8,-8,"1、本科及以上学历，男女不限35岁以下
2、至少2年或以上，大客户内勤服务工作经验优先
3、理工科或工业品相关经验者优先
4、对工作有热情
5、具备主动、耐心、准确的品质
6、具备团队同步合作能力",0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05daf,1,天津亿网通达科技股份有限公司,911201126847188052,4,0,-8,,7,1,2025,3,10,新媒体经理,4-13-01,,,,,天津,西青区,天津市津南区农业园区管委会2楼203房间,1,5000,10000,-9,-9,-9,-9,1,"1. 负责新媒体平台（微信公众号、微信视频号、微博、抖音号等）日常内容撰写、编辑、发布、维护、管理、互动等工作；
    2. 参与短视频拍摄、剪辑及运营等工作，根据需求设计撰写内容文案及活动文案；
    3. 负责新媒体营销策划及运营管理（如话题营销、事件营销等），通过运营手段不断提升品牌的影响力和关注度；
    4. 针对不同自媒体平台的特色，有效进行视频投放，执行线上及线下活动推广。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、专科及以上学历，拥有内容运营、新媒体运营相关实操经验，具备一定的宣传渠道铺设能力及文字、策划能力，对舆情热点、行业动态具有敏锐嗅觉;2、对各类互联网推广手段有一定理解，熟悉电子商务或相关领域者优先;3、具备较强的逻辑思维、调研及数据分析能力，并善于通过数据优化运营工作;4、具备高度责任心，强烈的自我驱动力和优秀的团队合作精神，乐于接受挑战，能在较大的压力下保持良好的工作状态。,0,2,-9,1,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05db0,1,天津廿卅创艺科技发展有限公司,91120103300606880M,4,0,-8,,13,1,2025,3,10,插画师,2-09-06,2-09-05,,,,天津,河西区,天津市河西区黑牛城道与内江北路交口四信大厦711,1,7000,10000,-9,-9,-9,-9,1,1. 我们是一家很轻松很NICE的公司...需要找靠谱的插画师。（无具体职责描述，仅公司介绍）,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、需要找靠谱的插画师,0,1,1,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05db1,1,乐联（天津）精密机械科技有限公司,91120113MA06BHJ42M,4,0,-8,,3,-9,2025,3,10,采购专员,4-01-01,,,,,天津,北辰区,天津市北辰区天津医药医疗器械工业园韩家墅分园韩兴道4号,1,4000,7000,-9,-9,-9,-9,1,"1. 负责非标自动化集成类设备的供应商开发；
    2. 供应商谈判、推动签订合同，并跟踪合同执行情况；
    3. 负责跟进办理物料的入库、验收、发票、付款等流程；
    4. 定期的采购数据分析，及总结报告和发展战略制定；
    5. 领导临时交代的其它工作。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、负责非标自动化集成类设备的供应商开发
2、供应商谈判、推动签订合同，并跟踪合同执行情况
3、负责跟进办理物料的入库、验收、发票、付款等流程
4、定期的采购数据分析，及总结报告和发展战略制定
5、领导临时交代的其它工作
6、有紧固件、五金件经验优先",0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05db2,1,天津博瑞康机械制造有限公司,91120110758125448C,4,0,-8,,3,1,2025,3,10,生产总监,2-02-07,2-02-30,,1.0,1.0,天津,北辰区,北辰科技园区津围公路东侧景祥路9号,1,10000,15000,-9,-9,-9,-9,1,1. 机械制造专业本科以上学历，从事机加工、装配等大型机械制造10年以上管理工作经验，擅长生产控制及现场管理，熟悉生产成本控制，质量的控制管理，具备统筹管理能力、沟通能力、规划能力，能承受较强的工作压力。,5,-8,1+机械制造,0,0,0,0,0,0,0,1,0,0,0,0,1、机械制造专业本科以上学历，2、从事机加工、装配等大型机械制造10年以上管理工作经验，3、擅长生产控制及现场管理，熟悉生产成本控制，质量的控制管理，4、具备统筹管理能力、沟通能力、规划能力，能承受较强的工作压力。,0,4,-9,0,5.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05db3,1,北京瑞芝林医药科技有限公司,91110106MA008T0C8C,4,0,-8,,13,1,2025,3,10,临床协调员CRC（天津）,4-14-01,,,,,天津,西青区,北京市丰台区小井润园一区6号楼1层10353,1,5000,8000,-9,-9,-9,-9,1,"1. 协助完成临床试验项目的资料收集、整理和归档管理；
    2. 协助临床试验在医院开展时的受试者筛选入组工作；
    3. 协助试验标本的处理、保存和运送工作；
    4. 协助研究者填写病例报告表；
    5. 协助研究者跟踪受试者定期随访；
    6. 协助研究者完成临床试验的其他相关工作。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、协助完成临床试验项目的资料收集、整理和归档管理;2、协助临床试验在医院开展时的受试者筛选入组工作;3、协助试验标本的处理、保存和运送工作;4、协助研究者填写病例报告表;5、协助研究者跟踪受试者定期随访;6、协助研究者完成临床试验的其他相关工作。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05db4,1,天津托普美客科技有限公司,91120101MA05J47E54,4,0,-8,,13,1,2025,3,10,课程顾问,4-01-02,,,,,天津,和平区,天津市和平区五大道街南京路181号世纪都会商场4楼418419,1,4000,9000,-9,-9,-9,-9,1,"1. 通过地推、市场活动、电话、微信等通信手段与家长进行沟通，介绍艾伦未来实验室课程设置及优势，邀约家长带孩子到校试听；
    2. 根据孩子试听课情况为家长分析课程对于孩子的重要性，挖掘家长需求，针对家长需求提出合理的课程选择建议；
    3. 通过不断的有效沟通完成签单；
    4. 积极回访试听客户，有效跟踪，完成签约；
    5. 跟随公司进入公立校、私立校开展大型活动，搜集客户信息，完成跟单工作；
    6. 能够拥有能够及时将手中客户信息数据整理录入公司CRM系统，实现高效的办公模式；
    7. 完成领导交办的其他工作。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、大学专科及以上学历，善于与人沟通，有韧性;2、有强烈的挣钱欲望;3、有做过教育培训课程顾问的优先考虑,0,1,1,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05db5,1,海汇教育培训学校(天津)有限公司,91120116MA07CH881K,4,0,-8,,16,-9,2025,3,10,高中理科教师,2-08-99,,,,,天津,滨海新区,天津开发区第三大街32号二区三层1、3、34、35、36、37、38、65、66、196,1,6000,10000,-9,-9,-9,-9,1,"1. 负责相应课程教学（经济、数学、物理、化学、生物等高中北美学术课程/世界课程），包括备课、讲授、测试、课后答疑和跟进；授课教材均为北美英文原版教材；
    2. 教研活动的组织和参与；
    3. 其他与教学相关的工作。",6,0,1+相关专业,0,1,0,1,0,0,1,0,0,0,0,0,1、相关专业本科(以上)学历，英语六级以上水平，有海外留学经历者优先，全/兼职均可;2、喜爱教师工作并愿意长期从事，在本学科教学上有所特长;3、具有良好的责任心，耐心和亲和力，有创新精神和钻研精神，学习能力强，抗压能力强;4、普通话标准，思维敏捷，善于沟通，熟悉学生的学习特点，善于因材施教，能开拓发掘多种教学方式，灵活组织教学;5、有丰富教学经验者优先考虑。,0,0,3,0,-9.0,-9.0,0,0,
