_id,job_source,job_com_info_com_name,job_com_info_creditNo,job_com_info_econKind,job_com_is_listed,job_com_stock_code,job_com_listed_relation,company_industry,company_scale,post_year,post_month,post_day,job_name,occupation_code1,occupation_code2,occupation_code3,min_job_num,max_job_num,job_city,job_district,job_com_info_location,job_work_mode,min_monthincm,max_monthincm,min_dayincm,max_dayincm,min_hourincm,max_hourincm,job_social_insurance,job_descrip,job_edu,job_collegetype,job_prof,job_profc1,job_profc2,job_profc3,job_profc4,job_profc5,job_profc6,job_profc7,job_profc8,job_profc9,job_profc10,job_profc11,job_profc12,job_skill,job_certi,job_experience,job_type,job_new,job_workday,job_workhr,ai_job,job_ai_skill
697b4466a224588b463b9a1e,1,浙江三色光电技术有限公司,91330521670251511H,4,0,-8,,14,1,2025,9,10,C#与硬件通讯CC++VB,2-02-10,,,,,杭州,临安区,浙江省德清县乾元镇经济开发区明辉街268号,1,16000.0,20000,-9,-9,-9,-9,0,1. 负责程序设计配合调试，物理电子光电背景优先,6,0,-9,0,0,0,0,0,0,1,1,0,0,0,0,1、软件工程师，负责程序设计配合调试，物理 电子 光电背景优先,0,1,-9,0,-9.0,-9.0,0,0.0
697b4466a224588b463b9abd,1,杭州托彼悦享教育咨询有限公司,91330108MA280P3R6L,4,0,-8,,15,1,2025,9,10,少儿英语老师,2-08-99,,,,,杭州,萧山区,杭州市滨江区浦沿街道滨盛路3867号宝龙城3幢30111室,1,8000.0,13000,-9,-9,-9,-9,1,1. 英语独立教授3-12岁儿童的英语课程; 2. 根据中心资料教案独立备课并准备相关教具及作业; 3. 根据课程安排，充分完成教学任务; 4. 对于孩子的学习情况和家长保持积极畅通的沟通; 5. 积极参与学校及部门组织的培训、教研等活动,6,0,1+英语,0,0,0,0,1,0,0,0,0,0,0,0,1、英语专业优先，热爱教学，喜欢小朋友优先。非英语专业要求至少英语六级，或雅思7以上。想要投递的欢迎咨询2.英语口语能力特别好可以放宽3.有相关行业经验者优先4.欢迎能稳定长时间的实习同学（至少半年）投递，优秀可直接转正5.优秀有经验的外教老师也欢迎投递！,0,0,-9,0,5.0,-9.0,0,0.0
697b4473a224588b463ba86e,1,浙江大成工程项目管理有限公司,91330102717691662X,4,0,-8,,13,3,2025,9,10,监理工程师,2-02-30,,,,,杭州,拱墅区,浙江省温州市鹿城区望海路99号滨润大厦1701室49,1,8000.0,12000,-9,-9,-9,-9,1,"1. 在总监理工程师的指导下开展现场监理工作; 2. 检查承包单位投入工程项目的人力、材料、主要设备及其使用、运行状况，并做好检查记录; 3. 复核或从施工现场直接获取工程计量的有关数据并签署原始凭证; 4. 按设计图及有关标准，对承包单位的工艺过程或施工工序进行检查和记录，对加工制作及工序施工质量检查结果进行记录; 5. 进行旁站监理工作，并做好记录,发现问题及时指出并向总监理工程师报告; 6. 做好监理日记，文件记录做到重点详细、及时完整。",0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、持有浙江省监理工程师注册证或各市专业监理工程师证书;2、大专及以上学历,1,0,-9,0,-9.0,-9.0,0,0.0
697b447ca224588b463bb711,1,5233010968581265XU,5233010968581265XU,8,0,-8,,16,-9,2025,9,10,语文教师,2-08-99,,,,,杭州,萧山区,杭州市萧山区城厢街道人民路286号1层,1,5000.0,10000,-9,-9,-9,-9,1,1. 认真学习教育理论，认真钻研教材，不断提高教学质量；2. 认真备课，书写教案。备课时做到教学目的明确重难点突出，教学过程具体、教学方法得当；3. 不断提升专业水平与授课技巧，积极主动参加集体教研、备课、培训、模拟课堂、听课等活动；4. 认真批改作业，培养学生良好的学习习惯；教学之余与家长多沟通，反馈学生学情，促进家校合作；5. 根据班里学生学情及需求，推荐规划学员适合的课程，完成组内续报率；6. 协助完成上级及部门其它工作,6,0,1+教育专业,0,0,0,1,0,0,0,0,0,0,0,0,1、本科及以上学历，持有教师资格证，教育专业优先;2、熟悉学科的知识体系，计算机办公软件熟练，具备课程设计能力;3、了解学生心理，喜欢孩子，热爱教育事业;4、执行力强，具有开拓精神和坚韧不拔的意志,1,1,-9,0,-9.0,-9.0,0,0.0
697b4490a224588b463bc78d,1,杭州为诚人家医药连锁有限公司,91330110785349068E,4,0,-8,,8,2,2025,9,10,执业药师,2-05-06,,,,,杭州,拱墅区,浙江省杭州市临平区东湖街道东湖北路4881号36幢301室1,1,7000.0,11000,-9,-9,-9,-9,1,1. 负责药店的营运、管理工作； 2. 负责药物的咨询、药品销售工作； 3. 按照《GSP》标准及制度要求进行报表和文件管理。,4,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、中专或以上学历，1年以上药品销售、管理经验;2、持执业中药师或执业西药师职称证书;3、工作积极主动，具有高度的责任感、敬业精神和团队合作精神;,1,1,-9,0,4.0,-9.0,0,0.0
697b4494a224588b463bd0a0,1,杭州快房传媒有限公司,91330104074342353Y,6,0,-8,,12,1,2025,9,10,客户执行,2-10-02,4-13-01,,,,杭州,拱墅区,浙江省杭州市拱墅区武林新村104号1幢2楼2872室,1,7000.0,9000,-9,-9,-9,-9,1,1. 了解客户信息——制定阶段计划——与客户沟通确定需求——发掘新鲜选题——明确稿件形式——下达文案/设计任务——优化文案/设计表述——完成最终发稿。负责整合客户沟通对接、新媒体编辑执行、短期策划等项目策划执行工作; 2. 配合团队负责人，参与项目的前期创意、短期策划、新媒体排版编辑及项目复盘等执行类工作。对外：负责项目新媒体排版编辑、完成客户沟通对接，参与项目创意策划等工作对内：有效对接内容、产品、视频、视觉等团队，将客户的需求转化为内部执行方案，完成有效协作; 3. 提案和资源整合能力; 4. 公司固有产品、栏目类的优化创新及内容分享工作; 5. 新锐活动类、策划类、传播类内容的整理和团队脑暴协作,5,-8,"1+心理学,市场营销,广告学,新闻学,传播",0,0,0,0,1,0,1,0,0,0,1,0,"1，能够独立完成日常内容的撰写排版工作，具有娴熟的微信编辑能力,会使用编辑排版软件如秀米等2，能独立套用SVG互动模版制作稿件
3，执行、沟通、协调、能力强，具有良好的团队合作意识和能力
4，踏实，责任心、主观能动性强，快速的学习能力",0,0,-9,1,5.0,45.0,0,0.0
697b4494a224588b463bd5b3,1,杭州也许文化创意有限公司,91330100MA2KGWJJXJ,4,0,-8,,18,1,2025,9,10,化妆助理,4-10-03,,,,,杭州,滨江区,浙江省杭州市白杨街道4号大街176号8楼883室,1,3000.0,4000,-9,-9,-9,-9,1,1. 辅助化妆师做好妆面、造型、服装、饰品搭配等工作; 2. 为顾客提供拍照当天的全程贴心服务; 3. 工作优秀者可晋升为化妆师; 4. 会安排师傅一对一指导教学,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、热爱化妆行业;2、做事认真负责，有责任心和团队协作精神;3、形象气质佳、富有亲和力;4、能吃苦耐劳。主要工作：1.辅助化妆师做好妆面、造型、服装、饰品搭配等工作;5、为顾客提供拍照当天的全程贴心服务;6、工作优秀者可晋升为化妆师;7、会安排师傅一对一指导教学。,0,0,-9,0,-9.0,-9.0,0,0.0
697b4498a224588b463bda55,1,苏州贵和企业管理咨询服务有限公司,913205086841044592,4,0,-8,,12,-9,2025,9,10,客服,4-01-06,4-01-02,4-04-05,,,杭州,滨江区,苏州市书院巷111号,1,8000.0,12000,-9,-9,-9,-9,1,1. 受蚂蚁金服集团委托，致电通知支付宝用户及时登入个人账户处理账单; 2. 负责沟通登记支付宝账户详细情况; 3. 数据统计、整理、分析，输出风险案例和业务流程优化建议; 4. 处理客户问题，并就客户的疑问给予相应的解决方案,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、勤恳敬业，喜欢挑战，有坚强的意志力，工作积极主动;2、口齿伶俐，思维敏捷，有较强的沟通协调能力;3、大专及以上学历;4、也欢迎优秀应届生,0,0,-9,1,6.0,54.0,0,0.0
697b44aaa224588b463be678,1,杭州绿云软件股份有限公司,913301080567294156,6,0,-8,,7,3,2025,9,10,售后技术支持工程师,4-04-05,2-02-10,,,,杭州,西湖区,浙江省杭州市西湖区文三路508号2101室,1,5000.0,10000,-9,-9,-9,-9,1,1. 了解客户业务与需求，售后的技术支持工作; 2. 通过热线、QQ、远程控制等渠道熟悉排查客户反馈的技术情况，解决客户问题; 3. 对用户的问题进行收集整理、初步响应、内部跟踪等; 4. 维护客户合作关系，全面提升客户满意度,6,0,1+计算机软件,0,0,0,0,0,0,0,1,0,0,0,0,1、本科及以上学历，计算机软件相关专业，逻辑清晰、良好的沟通表达、责任心强、抗压能力好2、熟悉mysql数据库的操作3、熟悉酒店业务，有技术支持工作经验优先考虑4、能接受值班制度（可存休）5、熟悉酒店相关业务，有酒店IT部门相关工作经验优先考虑6、有意向深入学习技术，往资深技术方向发展,0,1,-9,0,-9.0,-9.0,0,0.0
697b44c0a224588b463c0233,1,杭州程天科技发展有限公司,91330110MA28LEN828,5,0,-8,,8,2,2025,9,10,研发总监,2-02-30,2-06-07,,,,杭州,余杭区,浙江省杭州市余杭区仓前街道文一西路1326号2号楼7F01B,1,30000.0,60000,-9,-9,-9,-9,1,1. 全面负责公司各产品开发项目管理，工程师工作量评估、分解任务，确保里程碑时间及质量把控在计划之中; 2. 以产品开发为导向，优化产品研发管理规范和流程制度; 3. 负责技术攻关，牵头解决技术难题，满足公司产品开发要求; 4. 负责技术或项目的可行性评估及评审。,6,0,"1+自动控制,电子信息,自动化,机械",0,0,0,0,0,0,0,1,0,0,0,0,1、硕士及以上学历，自动控制、自动化、电子信息、控制、机械等相关专业;2、10年及以上机器人（人形机器人、仿生机器人等）或大型成熟型企业工作经历（华为、IBM、迈瑞、大疆等）经验且有3年及以上的研发总监工作经验;3、经历过完整的产品开发流程，有产品管理经验者优先;4、有C端/量产级产品从0-1开发经历者优先。,0,4,-9,0,-9.0,-9.0,0,0.01
697b44d3a224588b463c1a32,1,苏州加非猫精密制造技术有限公司,91320507MA21PBXN6G,4,0,-8,,3,-9,2025,9,10,机械加工工艺工程师,2-02-07,,,,,苏州,相城区,江苏省苏州市相城区黄埭镇太东路2555号苏鑫11号厂房一楼北8区,1,18000.0,25000,-9,-9,-9,-9,1,1.负责与客户沟通加工需求，检讨图纸。跟踪客户反馈，促成交易达成; 2.对图纸进行分类，匹配合适的供应商; 3.负责跟踪供应商报价，核价（无经验要求）; 4.处理异常订单,6,0,1+机械制造工艺技术,0,0,0,0,0,0,0,1,0,0,0,0,1.负责与客户沟通加工需求，检讨图纸。跟踪客户反馈，促成交易达成;2、对图纸进行分类，匹配合适的供应商;3、负责跟踪供应商报价，核价（无经验要求）;4、处理异常订单;5、任职条件：1.机械制造工艺技术相关专业毕业;6、懂机加工工艺和装配，包括CNC加工/钣金/3D打印;7、沟通能力强，掌握一定的沟通技巧;8、服务意识强、有耐心，责任心强;9、本科以上学历，90后优先;10、本岗位侧重于工艺技术，只有单纯采购经历不懂工艺的应聘者请回避。6.接受公司高绩效企业文,0,0,-9,0,5.5,44.0,0,0.0
697b44d3a224588b463c1c73,1,江苏迎阳无纺机械有限公司,9132058162822232XX,4,0,-8,,3,-9,2025,9,10,董事长助理,3-01-02,,,,,苏州,常熟市,常熟市支塘镇任阳迎阳大道5号,1,8000.0,10000,-9,-9,-9,-9,1,1. 协助董事长协调各部门工作，促进相关工作的推荐; 2. 稳定培养往外贸方向发展,6,0,1+英语,0,0,0,0,1,0,0,0,0,0,0,0,"1、英语专业优先
2、英语专业，形象气质佳
3、接受应届生，学生干部、党员优先",0,0,-9,0,-9.0,-9.0,0,0.0
697b44d9a224588b463c2411,1,913101166929213284,913101166929213284,4,0,-8,,8,1,2025,9,10,电商运营助理,4-01-06,,,3.0,3.0,上海,昆山市,上海市金山区漕泾镇工农街125号4幢102室,1,5000.0,10000,-9,-9,-9,-9,1,1. 电商运营方向; 2. 采集数据，做报表，分析总结，执行反馈; 3. 协助运营管理店铺（产品优化、活动策划等）; 4. 日常销售的维护，提高与开拓等; 5. 其他。,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、不要求 学历，经验，年龄等;2、但需要 努力，争先，开心和静心。,0,0,-9,1,5.0,45.0,0,0.0
697b44e3a224588b463c2e0e,1,中铭瓷(浙江)纳米粉体技术有限公司,91320594MA1TCA8Q1R,4,0,-8,,13,1,2025,9,10,先进陶瓷材料开发工程师,2-02-19,,,,,苏州,相城区,浙江省湖州市长兴县泗安镇西湖科创园A幢311室,1,8000.0,13000,-9,-9,-9,-9,1,1. 陶瓷粉体、航空发动机燃气轮机材料的开发、改善与优化; 2. 新产品开发过程中陶瓷粉料配制及处理; 3. 现有陶瓷材料开发与优化; 4. 陶瓷粉体、航空发动机燃气轮机材料制作流程开发与优化; 5. 陶瓷材料开发过程中相关工程文件制作,7,0,"1+无机非金属材料,先进陶瓷材料",0,0,0,0,0,0,0,1,0,0,0,0,"1、研究生或博士以上学历，无机非金属材料、先进陶瓷材料相关专业
2、具有特种陶瓷、涂层、复合材料、电子材料相关工作经验优先考虑录用
3、责任制，带团队，培养成一流的新材料精英
4、保密性强，善于沟通、责任心强，做事主动性强，抗压能力强",0,0,-9,0,-9.0,-9.0,0,0.0
697b4506a224588b463c50d2,1,苏州光格科技股份有限公司,91320594554649549N,4,1,688450,,3,2,2025,9,10,FPGA工程师,2-02-38,2-02-10,,,,苏州,吴中区,"苏州工业园区东平街270号澳洋顺昌大厦3C,3D",1,20000.0,35000,-9,-9,-9,-9,1,1. 参与系统需求分析、系统概要设计工作和芯片选型； 2. 编写规范化逻辑设计文档； 3. 完成FPGA程序设计、编写、仿真测试和调试，分析并解决开发过程中的问题； 4. 协助软件工程师完成接口驱动开发； 5. 协助测试工程师制定测试方案和计划，并参与解决与逻辑设计相关的硬件或系统故障； 6. 负责程序维护和升级，负责程序版本管理； 7. 领导安排的其他相关性工作；,6,0,"1+计算机,自动化,电子,通信",0,0,0,0,0,0,0,1,0,0,0,0,1、本科以上学历，电子、通信、计算机或自动化专业，具有3年及以上FPGA开发经验;2、精通数字电路基础;3、熟悉电子线路基础、数据采集和接口技术;4、了解信号处理技术;5、熟悉任意一种FPGA;6、熟悉Verilog/VHDL语言，FPGA设计，了解FPGA板级调试;7、熟练使用示波器信号源等测试仪器;8、一定的设计文档编写水平，良好的英语阅读能力与资料检索能力,0,2,-9,0,-9.0,-9.0,0,0.0027
697b4513a224588b463c5e50,1,昆山三智达自动化设备科技有限公司,91320583588478434C,4,0,-8,,8,2,2025,9,10,视觉算法工程师,2-02-38,,,,,苏州,昆山市,昆山市周市镇横长泾路581号4号房,1,25000.0,35000,-9,-9,-9,-9,1,"1. 负责设备视觉部分的设计、相关视觉元件的选型（相机、镜头、光源等）; 2. 根据项目需求，进行自动化工业生产的机器视觉算法开发; 3. 熟练使用Visionpro/halcon/opencv其中之一进行视觉应用程序开发; 4. 熟悉机器视觉镜头，光源，相机的特点和选型，熟练进行视觉系统的搭建和结构设计; 5. 熟悉图像处理各种算法原理，并能够灵活运用算法工具进行图像匹配、定位、分割和识别; 6. 良好的C#编程基础；熟悉常用深度学习开发框架; 7. 掌握常见的分类、检测、分割、生成模型；掌握常用模型加速和压缩技术; 8. 有相关2D,3D深度学习算法实用场景项目经验，例如缺陷检测，形状识别",6,0,1+计算机自动化,0,0,0,0,0,0,0,1,0,0,0,0,"1.本科或以上学历，计算机自动化相关专业，五年以上相关工作经历
2.能适应一定程度的出差和加班
3.工作积极主动，有良好的团队意识",0,3,-9,0,-9.0,-9.0,1,0.00893
697b4513a224588b463c6102,1,上海优芙得餐饮管理有限公司,913101186762299054,4,0,-8,,12,3,2025,9,10,面点师,4-03-02,,,,,苏州,太仓市,上海市宝山区沪太路8419号15幢,1,5000.0,6000,-9,-9,-9,-9,0,1. 负责午餐、晚餐，夜餐档口售卖的馒头、花卷等面类食品制作，收挡物料回收储存、设备清洗；协助中午开餐; 2. 每天负责验货、出入库，盘库，报货，记录等工作; 3. 负责每日餐厅的菜品宣传，商务餐及茶歇的接待；要求会电脑，简易的表格制作,3,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、25一45周岁，能灵活应对突发情况，完成其他临时性工作，有公司食堂等相关工作经验优先考虑,0,1,-9,0,-9.0,-9.0,0,0.0
697b451da224588b463c64b6,1,沃尔玛（中国）投资有限公司,914403007109368585,5,0,-8,,8,-9,2025,9,10,前台主管,4-01-02,4-07-02,,,,苏州,昆山市,深圳市福田区香蜜湖街道竹园社区农林路69号印力中心4层T20401（二号楼4层）、二号楼7层及三号楼112层,1,8000.0,10000,-9,-9,-9,-9,1,"1. 提供支持，服务内部顾客。及时跟进支票的受理和转帐工作，处理前台、服务台有关会员事务。配合总部财务的工作; 2. 严格执行公司各项政策及程序，提供优质的会员服务; 如：处理退换货，开具发票，解决会员投诉，提供售后商品维修服务等。对现金、支票、银行卡的管理、为前台的会员服务和商场的整体营运提供支持; 3. 合理安排送货，确保及时准确; 4. 严格有效控制现金的支出和收入，确保现金办基金的平衡, 保证每日财务账目准确; 5. 熟悉所负责部门的风险控制及防损程序; 6. 通过现场培训和指导员工，不断提高员工的岗位技能，提升团队工作成效; 7. 确保与供应商以及楼面各销售部门的有效沟通协作，有效支持楼面销售，确保良好的会员服务; 8. 倡导并推广公司文化及相关政策，制定继任计划，为公司发展培养合适人才，与同事保持有效沟通，创建公平、公正、公开的工作氛围，以提高员工士气。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、提供支持，服务内部顾客。及时跟进支票的受理和转帐工作，处理前台、服务台有关会员事务。配合总部财务的工作。严格执行公司各项政策及程序，提供优质的会员服务; 如：处理退换货，开具发票，解决会员投诉，提供售后商品维修服务等。对现金、支票、银行卡的管理、为前台的会员服务和商场的整体营运提供支持。合理安排送货，确保及时准确。严格有效控制现金的支出和收入，确保现金办基金的平衡, 保证每日财务账目准确。熟悉所负责部门的风险控制及防损程序。通过现场培训和指导员工，不断提高员工的岗位技能，提升团队工作成效。确保与供应商以及楼面各销售部门的有效沟通协作，有效支持楼面销售，确保良好的会员服务。倡导并推广公司文化及相关政策，制定继任计划，为公司发展培养合适人才，与同事保持有效沟通，创建公平、公正、公开的工作氛围，以提高员工士气。",0,2,-9,0,-9.0,-9.0,0,0.0
697b4547a224588b463c8f65,1,苏州领赛商贸有限公司,91320505MA1PY6FC7H,4,0,-8,,8,1,2025,9,10,商品数据专员,4-07-02,,,,,苏州,虎丘区,苏州高新区邓尉路9号润捷广场2幢1607室,1,6000.0,10000,-9,-9,-9,-9,1,1. 经过培训，熟悉市场环境，掌握业务流程，负责公司业务系统的报表需求; 2. 公司的目标任务分解，跟踪关键指标的趋势，完善运营业务数据库; 3. 完成销售数据、业绩报表数据汇总统计工作; 4. 公司ERP系统的货品管理，跟踪销售和库存数据，为行销决策提供依据; 5. 每月进行公司销售系统的对账，财务数据的审核，账单结算; 6. 业务系统日常工作和临时数据需求的响应及支持,6,0,"1+市场营销,文秘,行政,财会",0,0,0,0,1,0,0,0,0,0,1,0,"1、财会、文秘、行政、市场营销等相关专业背景（专科及以上）或者工作经验；
2、工作细心、耐心，有责任心和团队意识，执行力强，擅于沟通协助，能承受一定的工作压力；
3、学习能力强，逻辑清晰，对数据敏感，具备良好的汇报和图表展现能力；
4、精通EXCEL，熟练使用常用函数、数据透视表等。",0,0,-9,0,6.0,48.0,0,0.0
697b454ea224588b463c9440,1,苏州鹏龙东昌汽车销售服务有限公司,913205063982497532,4,0,-8,,8,-9,2025,9,10,油漆工,6-18-03,,,,,苏州,吴中区,苏州市吴中区甪直镇甪直大道151号,1,8000.0,9000,-9,-9,-9,-9,1,1. 具备吃苦耐劳的精神及较强的服务意识; 2. 有4S店或综合修理厂做油漆经验; 3. 负责奔驰汽车油漆施工; 4. 领导交办的其它工作,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、具备吃苦耐劳的精神及较强的服务意识2.有4S店或综合修理厂做油漆经验3.负责奔驰汽车油漆施工4.领导交办的其它工作,0,1,-9,0,-9.0,-9.0,0,0.0
697b4561a224588b463cb0fc,1,立讯国际传媒(江苏)有限公司,91320508MA25K6801Q,4,0,-8,,12,1,2025,9,10,会务助理,4-07-07,,,,,苏州,姑苏区,苏州市姑苏区苏州市姑苏区劳动路28号1101室,1,5000.0,10000,-9,-9,-9,-9,1,1. 会前通知：会前将会议地址以及邀请函发给客户，确保准时到场。,4,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、普通话流利，谈吐清晰，热情温和，积极向上
2、有良好的语言表达及沟通能力，有团队协作精神
3、热衷办公室类型工作，有良好的语言表达能力，亲和力，能吃苦耐劳、抗压能力强，有良好的沟通协调，有进取心和责任心",0,0,-9,0,-9.0,47.5,0,0.0
697b45b2a224588b463d09cc,1,大连凯瑞德家具有限公司,91210212MA0QF9G25E,4,0,-8,,3,1,2025,9,10,木工,6-06-03,6-06-04,,,,大连,旅顺口区,辽宁省大连市旅顺口区银河路1891号,1,4000.0,5000,-9,-9,-9,-9,1,1. 板式家具木工,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、板式家具工厂 车间普工 不累 活简单 提供住宿 年龄22到45,0,2,-9,0,-9.0,-9.0,0,0.0
697b45c7a224588b463d1922,1,大连贝威科技有限公司,91210231MA0TXH3A09,4,0,-8,,7,1,2025,9,10,车载开发,2-02-07,2-02-10,,,,大连,甘井子区,辽宁省大连高新技术产业园区金川南路105号1单元15层2号,1,12000.0,24000,-9,-9,-9,-9,0,1. 车载应用层、中间层三年以上经验; 2. 熟悉车载系统整体框架; 3. 有MCU/SPI通信/CAN通信/Video/Audio/自检/车控/功能安全关联车载经验优先; 4. 日语可读式样书，技术优秀可适当放宽日语要求,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、车载应用层 中间层 三年以上经验2 熟悉车载系统整体框架3 有MCU/SPI通信/CAN通信/Video/Audio/自检/车控/功能安全关联车载经验优先4 日语可读式样书 技术优秀可适当放宽日语要求,0,2,-9,0,-9.0,-9.0,0,0.0
697b45c7a224588b463d1ad8,1,大连艾斯林工艺品有限公司,912102130715561457,4,0,-8,,3,-9,2025,9,10,包装物采购,4-01-01,,,,,大连,金州区,辽宁省大连市金州区站前街道吴家屯机场（空沈辽字第2639号）,1,4000.0,5000,-9,-9,-9,-9,1,1. 稿件的核对，包装物的采购，验收，仓储，发放和管理; 2. 化学品管理（无危险化学品，仅酒精、洗手液等）; 3. 验厂采购部分工作,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、常用的办公室软件操作熟练 。熟练PS. 或者AI 或者COREDRAW 作图软件。2. 有外装物行业相关工作经验的优先。3.有良好的沟通能力， 有责任心， 工作细心认真 。4.大专以上学历。,0,1,-9,0,-9.0,-9.0,0,0.00469
697b45c7a224588b463d1c49,1,91210213089053298C,91210213089053298C,4,0,-8,,8,1,2025,9,10,学徒工,4-12-02,,,,,大连,金州区,辽宁省大连经济技术开发区金马路232号,1,2000.0,3000,-9,-9,-9,-9,0,1. 办公设备安装调试及维修，主要内容，打印机，电脑，监控等安装及维修，安装监控有补助开发区，金州居住者优先，应届毕业生优先,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、办公设备安装调试及维修，主要内容，打印机，电脑，监控等安装及维修，安装监控有补助开发区，金州居住者优先，应届毕业生优先,0,0,-9,0,-9.0,-9.0,0,0.0
697b45d8a224588b463d2818,1,沈阳奉天驿餐饮管理有限公司,91210102071549244L,4,0,-8,,9,-9,2025,9,10,配菜砧板,4-03-02,,,,,大连,沙河口区,辽宁省沈阳市沈河区热闹路163号(二层 2328 W1/X轴),1,4000.0,6000,-9,-9,-9,-9,1,1. 负责菜品的改刀 切配; 2. 具有严谨的工作态度和团队协作意识; 3. 身体健康，能吃苦耐劳，完成领导交待其它事宜。,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、负责菜品的改刀 切配，具有严谨的工作态度和团队协作意识，身体健康，能吃苦耐劳，完成领导交待其它事宜。,0,0,1,0,-9.0,60.0,0,0.0
697b45f1a224588b463d46e6,1,方正证券股份有限公司西安南大街证券营业部,91610103683857571C,6,0,-8,,10,-9,2025,9,10,理财经理,2-06-11,4-05-01,4-05-05,,,西安,碑林区,西安市碑林区南大街粉巷3号王子大厦9楼内,1,10000.0,15000,-9,-9,-9,-9,1,1. 负责开发高净值客户，做好高净值客户的财富管理以做大资产配置 AUM为目标，销售公司金融产品，为公司带来持续稳定的收入; 2. 负责公司超高净值业务如高客定制、家族信托等业务的推广与销售; 3. 负责组织开展高净值客户的拓展、维护、服务等相关活动; 4. 完成高净与机构客群中心交办的其他工作,6,0,"1+市场营销,金融,经济",0,1,0,0,0,0,0,0,0,0,1,0,"1.负责开发高净值客户，做好高净值客户的财富管理以做大资产配置 AUM为目标，销售公司金融产品，为公司带来持续稳定的收入
2.负责公司超高净值业务如高客定制、家族信托等业务的推广与销售
3.负责组织开展高净值客户的拓展、维护、服务等相关活动
4.完成高净与机构客群中心交办的其他工作。",1,1,-9,0,-9.0,35.0,0,0.0
697b45ffa224588b463d5d35,1,西安二三里网络科技有限公司,91610133MA6U608P3R,6,0,-8,,7,-9,2025,9,10,商务拓展经理,2-06-07,4-01-06,4-01-02,,,西安,雁塔区,西安曲江新区雁翔路3369号曲江创意谷文化产业园E座4层407室,1,10000.0,15000,-9,-9,-9,-9,1,1. 负责西安区域房产、汽车、商超、教育、金融等行业的新客户开发、老客户维护；2. 负责二三里APP广告投放及优化设置，对广告销售额负责；3. 针对公司不同类型、不同产品制订个性化广告投放策略；4. 各个层面关系的维护，致力于专业媒体服务，树立公司品牌形象,6,0,1+市场营销相关学历，  广告相关学历 ,0,0,0,0,1,0,0,0,0,0,0,0,"1、本科以上学历，3年以上工作经验
2、有1年以上互联网、销售、媒体、广告相关经验
3、具备较强的学习能力，沟通表达能力及方案能力",0,2,-9,1,5.0,45.0,0,0.0
697b4617a224588b463d6fc2,1,速达软件技术（广州）有限公司,914401017083080005,5,0,-8,,7,-9,2025,9,10,渠道销售经理,2-06-07,4-01-02,,,,西安,雁塔区,广州市黄埔区蓝玉四街9号5号厂房东601房,1,5000.0,9000,-9,-9,-9,-9,1,1. 在辖区内进行业务拓展， 负责搜集新客户的资料并进行沟通，开发新客户。协助办事处经理完成销售目标; 2. 负责辖区内渠道管理和维护，定期与合作客户进行沟通，建立良好的长期合作关系，维护老客户的业务，挖掘客户的最大潜力; 3. 公司政策的传达和执行，完成领导交办的其他任务,5,-8,1+计算机软件,0,0,0,0,0,0,0,1,0,0,0,0,1、勤奋、执着。2、力志于改变现状。3、年龄26-32岁，大专及以上学历，计算机软件专业优先考虑。4、有软件行业渠道销售、直销经验者优先,0,2,-9,0,-9.0,35.0,0,0.0
